Subject-id_accel,Activity_accel,Timestamp_accel,accel_x,accel_y,accel_z,Segment_accel,DateTime,gyro_x,gyro_y,gyro_z,accel_magnitude,gyro_magnitude,Roll,Pitch,Yaw,Time_Difference,Difference_Microseconds,vx,vy,vz,dx,dy,dz,Time_diff
1630,D,1556909017660012.0,3.9318542,1.348587,8.450888885850379,157,1970-01-19 00:28:29.017660012,-0.031280518,0.008071899,0.0084991455,9.81760767629786,0.03340451816812653,19.710922241210938,64.93254089355469,-86.70825958251953,15005508.0,50354.0,0.1973238135041,0.06807693876490001,-0.06742527059789005,0.009910760060944428,0.003432637213343039,-0.0033800241480907703,15.005508191883564
1630,D,1556909068014015.0,3.8832397,1.3610077,8.453238885850379,157,1970-01-19 00:28:29.068014015,-0.02998352,0.012573242,0.007003784,9.797823805646404,0.03325884658703034,19.70075798034668,64.93890380859375,-86.71588134765625,15055862.0,50354.0,0.19676061912030002,0.06821946576190001,-0.06787397509189007,0.009921863760184519,0.0034315345767712445,-0.003406429108731595,15.055862195091322
1630,D,1556909118368019.0,3.8170776,1.3777161,8.458426885850379,157,1970-01-19 00:28:29.118368019,-0.02545166,0.009902954,0.0050811768,9.76941178710187,0.027779018203575416,19.703914642333984,64.95220947265625,-86.7116928100586,15106216.0,50354.0,0.1938708886621,0.0689528491126,-0.06768419086589006,0.009834929471437485,0.0034535873715952864,-0.003412947944319031,15.106216198997572
1630,D,1556909168722023.0,3.8312378,1.4013672,8.453100885850379,157,1970-01-19 00:28:29.168722023,-0.019897461,-0.00018310547,0.0046539307,9.783155221378259,0.020435301632715567,19.712936401367188,64.96224212646484,-86.70256042480469,15156570.0,50354.0,0.1925616368258,0.0699689802441,-0.06768766529189006,0.009729211694208859,0.003497634897713636,-0.0034082572224844307,15.156570202903822
1630,D,1556909219076027.0,3.8802032,1.3956299,8.459189885850378,157,1970-01-19 00:28:29.219076027,-0.01625061,-0.0065460205,0.0006866455,9.79609222071175,0.017532945896260286,19.71367835998535,64.96548461914062,-86.70115661621094,15206924.0,50354.0,0.194150950057,0.0704199959867,-0.06766845524089007,0.009736262799948256,0.0035345732545628513,-0.0034078610466538053,15.206924207042903
1630,D,1556909269430031.0,3.9150238,1.3921967,8.478003885850379,157,1970-01-19 00:28:29.269430031,-0.015701294,-0.008834839,0.0002593994,9.792409330311838,0.018018110374816706,19.709144592285156,64.9632568359375,-86.70464324951172,15257278.0,50354.0,0.19626043017900002,0.0701891103082,-0.06704147240989007,0.009829387320201773,0.0035401154691866977,-0.0033915918484636923,15.257278210949153
1630,D,1556909319784035.0,3.8564606,1.3921661,8.462057885850378,157,1970-01-19 00:28:29.319784035,-0.013412476,-0.008560181,-0.0012359619,9.78361469369019,0.01595928610626392,19.711498260498047,64.9693603515625,-86.70196533203125,15307632.0,50354.0,0.1956626627388,0.0701019022156,-0.06696926477389009,0.009867447710391452,0.0035321068223117128,-0.003373988330076033,15.307632215088233
1630,D,1556909370138039.0,3.81987,1.4046631,8.46764288585038,157,1970-01-19 00:28:29.370138039,-0.007751465,-0.011566162,-0.002822876,9.765961005051453,0.014206686523177916,19.72219467163086,64.97894287109375,-86.69209289550781,15357986.0,50354.0,0.1932669755162,0.07041576876840001,-0.06723012367089008,0.009792081502346136,0.003537813402364169,-0.003378738002874231,15.357986218994483
1630,D,1556909420492043.0,3.8613129,1.3781891,8.486548885850379,157,1970-01-19 00:28:29.420492043,-0.0033721924,-0.017623901,-0.002822876,9.761318255411059,0.01816431107836999,19.719135284423828,64.9827880859375,-86.69489288330078,15408340.0,50354.0,0.1933891418733,0.0700638698394,-0.06661351376389005,0.009734841067515442,0.003536855861228581,-0.0033697812596954592,15.408340222900733
1630,D,1556909470846047.0,3.9019928,1.3693695,8.496985885850378,157,1970-01-19 00:28:29.470846047,-0.0022125244,-0.018539429,-0.0048828125,9.766785931893004,0.019298900221950282,19.70831871032715,64.9811782836914,-86.70478057861328,15458694.0,50354.0,0.1954567476089,0.0691752828722,-0.06587474505289008,0.00978997295949335,0.003505624147819953,-0.003335656892230073,15.458694227039814
1630,D,1556909521200051.0,3.9198303,1.3488007,8.508108885850378,157,1970-01-19 00:28:29.521200051,-0.0022125244,-0.015686035,-0.0060272217,9.760994209257303,0.016949169881229326,19.688953399658203,64.977783203125,-86.72245025634766,15509048.0,50354.0,0.1969300401887,0.0684353711254,-0.0653319289328901,0.009879122156380175,0.0034646234356975752,-0.0033033904309399875,15.509048230946064
1630,D,1556909571554055.0,3.960022,1.3927917,8.482443885850378,157,1970-01-19 00:28:29.571554055,-0.0008087158,-0.012466431,-0.0074310303,9.806558020748865,0.014535684863206437,19.679851531982422,64.96929168701172,-86.7309341430664,15559402.0,50354.0,0.1983910413571,0.0690250718548,-0.06569805286689011,0.009952998870078607,0.0034608415729124953,-0.0032989418517730663,15.559402235085145
1630,D,1556909621908058.0,3.8948517,1.4165192,8.49074488585038,157,1970-01-19 00:28:29.621908058,-0.0022125244,-0.009246826,-0.008163452,9.776311395708584,0.012531600211113316,19.686246871948242,64.96769714355469,-86.72528076171875,15609756.0,50354.0,0.1977621551449,0.0707300205293,-0.06613522629489008,0.009973949028330854,0.003518613960954486,-0.0033191664694561395,15.609756238060072
1630,D,1556909672262062.0,3.8908386,1.4053497,8.512289885850379,157,1970-01-19 00:28:29.672262062,-0.0025787354,-0.0067443848,-0.0095825195,9.753585508476617,0.011998386664946434,19.689250946044922,64.96595764160156,-86.72267150878906,15660110.0,50354.0,0.19602032468310002,0.07104619329530001,-0.06538379355289006,0.009914261494629557,0.0035694997354619546,-0.0033112543627075606,15.660110241966322
1630,D,1556909722616066.0,3.9208527,1.3838501,8.501028885850378,157,1970-01-19 00:28:29.722616066,-0.00079345703,-0.015350342,-0.008148193,9.7727163148105,0.017397000394914906,19.68157196044922,64.96172332763672,-86.7298583984375,15710464.0,50354.0,0.1966749518601,0.0702236833646,-0.0651248732848901,0.009886888977528147,0.0035567516846663027,-0.0032858167049747916,15.710464245872572
1630,D,1556909772972716.0,3.9441223,1.3396606,8.523917385850378,157,1970-01-19 00:28:29.772972716,-0.0008087158,-0.006134033,-0.01071167,9.755219965462384,0.012370135661307785,19.65701675415039,64.95572662353516,-86.75233459472656,15760820.0,50356.0,0.19802434055,0.0685725524046,-0.0648347027711184,0.009937738784301499,0.0034946116241969176,-0.003272122205938182,15.760820895899087
1630,D,1556909823326720.0,3.895218,1.3408813,8.508948885850378,157,1970-01-19 00:28:29.823326720,-0.0033569336,-0.0128479,-0.009490967,9.749282820175528,0.01632225450726394,19.638917922973633,64.95652770996094,-86.76885986328125,15811174.0,50354.0,0.1973710707331,0.0674880034163,-0.0646327258773901,0.00995487026987461,0.003425596613902799,-0.0032596014510834987,15.811174900038168
1630,D,1556909873680724.0,3.8906708,1.358963,8.48732688585038,157,1970-01-19 00:28:29.873680724,-0.010284424,-0.012924194,-0.008163452,9.76957051063585,0.018424063507210237,19.627531051635742,64.95838928222656,-86.77897644042969,15861528.0,50354.0,0.19602532231760003,0.0679739799411,-0.06555396489589008,0.009904540987837477,0.0034105263549892603,-0.003277710313598875,15.861528903944418
1630,D,1556909924034728.0,3.9808502,1.3946228,8.482031885850379,157,1970-01-19 00:28:29.924034728,-0.021774292,0.021469116,-0.013320923,9.815619253720515,0.033354006108631824,19.617721557617188,64.94940185546875,-86.78695678710938,15911882.0,50354.0,0.198181284217,0.0693270296866,-0.06623165420489005,0.009924939732721625,0.0034568275193966025,-0.0033179665321003415,15.911882908083498
1630,D,1556909974388732.0,3.9182281,1.391861,8.52138488585038,157,1970-01-19 00:28:29.974388732,-0.033218384,0.056610107,-0.013381958,9.754383609426615,0.0669868796857763,19.615201950073242,64.94776153564453,-86.78760528564453,15962236.0,50354.0,0.1988750943591,0.0701553026326,-0.06537417593889006,0.00999668844341047,0.003511746680800498,-0.003313439985529952,15.962236911989748
1630,D,1556910024742736.0,3.9389343,1.3492432,8.51811888585038,157,1970-01-19 00:28:30.024742736,-0.026535034,0.0154418945,-0.0071105957,9.759688469232955,0.03151381770492342,19.59591293334961,64.94364166259766,-86.80391693115234,16012590.0,50354.0,0.1978197777448,0.06901278044340001,-0.06446561353989005,0.009987586794959891,0.0035038348276044524,-0.003268976379707247,16.012590915896
1630,D,1556910075096740.0,3.86557,1.3074951,8.489401885850379,157,1970-01-19 00:28:30.075096740,-0.015625,-0.0072631836,-0.0034179688,9.750683442702517,0.01756635909131663,19.57207489013672,64.9513168334961,-86.82490539550781,16062944.000000002,50354.00000000186,0.19649400476110726,0.06688870017910246,-0.06527084953089246,0.009927638102151594,0.003421591577632871,-0.003266374930733212,16.06294492003508
1630,D,1556910125450744.0,3.814331,1.3568268,8.433172885850379,157,1970-01-19 00:28:30.125450744,-0.009811401,-0.012023926,0.0002746582,9.788401818178658,0.015521398879067063,19.5714168548584,64.96621704101562,-86.82518005371094,16113298.0,50353.99999999814,0.19335686747699285,0.06707963247629752,-0.06740953497288757,0.009815275410338282,0.0033729207112648805,-0.003340494040651546,16.11329892394133
1630,D,1556910175804747.0,3.8893738,1.3973236,8.475256885850378,157,1970-01-19 00:28:30.175804747,-0.007858276,-0.02671814,0.001449585,9.785403555265741,0.027887502638708993,19.574947357177734,64.96619415283203,-86.82173919677734,16163651.999999998,50353.99999999814,0.19395617574959284,0.06934124462079744,-0.06776566363788758,0.009751380489315386,0.0034346684226734324,-0.00340330597542336,16.163652926916257
1630,D,1556910226158751.0,3.9296722,1.4090424,8.520651885850379,157,1970-01-19 00:28:30.226158751,-0.010696411,-0.03715515,0.001449585,9.762114080608749,0.03869133852008284,19.577056884765625,64.95734405517578,-86.81962585449219,16214006.000000002,50354.000000003725,0.19686012114201457,0.07065587678200522,-0.06556320485489493,0.009839581906840728,0.003524707525558623,-0.003356820922043034,16.214006931055337
1630,D,1556910276512755.0,3.9334717,1.3774872,8.495444885850379,157,1970-01-19 00:28:30.276512755,-0.015777588,-0.02809143,-0.00091552734,9.781938954510231,0.032231954840700114,19.568204879760742,64.95166778564453,-86.82714080810547,16264360.0,50353.99999999814,0.19797037397029268,0.07015645573919739,-0.06505493157888766,0.009940647375442192,0.003545232095886187,-0.0032885728209932226,16.264360934961587
1630,D,1556910326866759.0,3.9458923,1.3444214,8.519156885850379,157,1970-01-19 00:28:30.326866759,-0.015579224,-0.009063721,-0.0009460449,9.760894916027999,0.018048774467005594,19.548002243041992,64.94542694091797,-86.84479522705078,16314713.999999998,50353.99999999814,0.19837874742799266,0.06852949282219746,-0.06509257119388766,0.009978881829444262,0.003491696126930109,-0.0032767236773100427,16.314714938867837
