Subject-id_accel,Activity_accel,Timestamp_accel,accel_x,accel_y,accel_z,Segment_accel,DateTime,gyro_x,gyro_y,gyro_z,accel_magnitude,gyro_magnitude,Roll,Pitch,Yaw,Time_Difference,Difference_Microseconds,vx,vy,vz,dx,dy,dz,Time_diff
1647,E,1216522731642385.0,-0.61770403,9.20142866984704,0.9002562068840616,242,1970-01-15 01:55:22.731642385,-0.17150758,0.12250541,-0.008522116,9.738397104715204,0.21093850273916792,-100.55391693115234,1.023783564567566,61.27582931518555,15005268.0,39937.0,-0.024047734470695,-0.025482834428818813,0.036132815317878764,-0.0009257696387964121,-0.0010732304062990754,0.0014426207179739686,15.005268638953567
1647,E,1216522771497541.0,-0.52253455,9.16910666984704,0.7973054068840617,242,1970-01-15 01:55:22.771497541,-0.14913702,0.1470065,-0.0010652645,9.785867273596178,0.20941321965240248,-100.60599517822266,1.073309063911438,61.267791748046875,15045123.0,39855.0,-0.022722104302950002,-0.024500157018246264,0.033828159058364275,-0.0009320059621618108,-0.0009960360620613893,0.0013941473168825834,15.045123795047402
1647,E,1216522811461135.0,-0.2789245,9.21818766984704,0.8505764068840613,242,1970-01-15 01:55:22.811461135,-0.13422333,0.11504856,0.008522116,9.71667057712822,0.17698785250824406,-100.64994049072266,1.0869667530059814,61.2613639831543,15085087.0,39964.0,-0.0160147547371,-0.024232284504232926,0.03292797440271463,-0.0007740399173382791,-0.0009737716465021791,0.0013339210588192787,15.085087388986722
1647,E,1216522851301708.0,-0.15263036,9.40194366984704,0.8032911068840614,242,1970-01-15 01:55:22.851301708,-0.08735169,0.023435818,0.010652645,9.54448808410114,0.09106609773500372,-100.70307159423828,1.0830233097076416,61.25918960571289,15124927.0,39840.0,-0.0085965728112,-0.01951898371329396,0.032945040874261006,-0.0004902576447621361,-0.0008715252628931355,0.001312190464317355,15.124927961966023
1647,E,1216522891203948.0,-0.23104046,9.34807366984704,0.7883273068840615,242,1970-01-15 01:55:22.891203948,-0.027696876,-0.0958738,-0.0063915867,9.601884962515507,0.09999877422820237,-100.7521743774414,1.0910059213638306,61.26304244995117,15164830.0,39903.0,-0.00765480836523,-0.016958429047093614,0.031755174782294705,-0.0003242394315415431,-0.0007277791006888727,0.0012908663526717712,15.164830202003941
1647,E,1216522931171708.0,-0.33159694,9.28103566984704,0.7583998068840616,242,1970-01-15 01:55:22.931171708,0.0,-0.16831179,-0.027696876,9.676755278072374,0.1705754249391262,-100.8007583618164,1.1130560636520386,61.270633697509766,15204797.0,39967.0,-0.011243464482900003,-0.019401793510223406,0.03090902127798529,-0.00037765363546060594,-0.0007266045074741448,0.0012522499619706054,15.204797961981967
1647,E,1216522970529000.0,-0.39205053,9.21818766984704,0.8487809068840617,242,1970-01-15 01:55:22.970529000,0.0063915867,-0.18855181,-0.04474111,9.720951643854912,0.19389276510187742,-100.83274841308594,1.1425938606262207,61.27968215942383,15244155.0,39358.0,-0.014240658562129999,-0.021662183898160232,0.0316277092662429,-0.0005015020574031454,-0.0008080980114195815,0.0012306603203798665,15.244155253982171
1647,E,1216523010963896.0,-0.58119243,9.15713666984704,0.9241982068840615,242,1970-01-15 01:55:23.010963896,0.004261058,-0.1917476,-0.05006743,9.774604045598561,0.1982222143652024,-100.85132598876953,1.1985822916030884,61.289188385009766,15284590.0,40435.0,-0.019676539543799998,-0.024759880162234967,0.03584520523260703,-0.0006857209527066397,-0.00093853808014104,0.0013641336488804984,15.284590149996802
1647,E,1216523050824313.0,-0.6865373,9.10506166984704,0.8799054068840615,242,1970-01-15 01:55:23.050824313,0.004261058,-0.1736381,-0.04261058,9.841255090246534,0.17884073337700715,-100.87420654296875,1.268145203590393,61.2975959777832,15324450.0,39860.0,-0.0252658535189,-0.026662387089897037,0.03595578502239869,-0.0008957018937396109,-0.0010248457863349908,0.001430993735782264,15.324450567131862
1647,E,1216523090779573.0,-0.7062895,9.08111966984704,0.9235997068840616,242,1970-01-15 01:55:23.090779573,0.010652645,-0.15446335,-0.026631612,9.85724351323758,0.15710394042301123,-100.88929748535156,1.3392881155014038,61.305084228515625,15364405.0,39955.0,-0.027825197397,-0.02824456228626157,0.036029523410302675,-0.0010606264696723922,-0.0010969035811622086,0.0014380864992142915,15.364405827131122
