DateTime,dx,dy,dz
1970-01-01 03:28:55.892255,0.0,0.0,0.0
1970-01-01 03:28:55.942273,-0.0012946816676699998,-0.4900700734862301,-0.0005026120040711414
1970-01-01 03:28:55.992231,-0.0017922889615700002,-0.4891140702719401,-0.0014113402520783622
1970-01-01 03:28:56.042310,-0.00040632285236250006,-0.48962772667969506,-0.002568223562168946
1970-01-01 03:28:56.092206,0.00082813800762,-0.48793233285720006,-0.003439355068432802
1970-01-01 03:28:56.142285,0.0012387100744799988,-0.49091314293352467,-0.00371669807878859
1970-01-01 03:28:56.192243,8.856204533999955e-05,-0.48967675047321035,-0.004083873821391103
1970-01-01 03:28:56.242261,-0.0022636341150200005,-0.48950130405292,-0.0034816028844775588
1970-01-01 03:28:56.292249,-0.00386800295644,-0.48968228603888003,-0.002000314860775119
1970-01-01 03:28:56.342298,-0.0028906969845375,-0.49052385261267756,-0.0021229811561962715
1970-01-01 03:28:56.392255,0.00016062349489499986,-0.489416184047945,-0.003027946328658773
1970-01-01 03:28:56.442273,0.0030509378173549997,-0.49006388763512504,-0.0030137188696856792
1970-01-01 03:28:56.492200,0.0037427267542775,-0.48871740731212,-0.0034910860953086087
1970-01-01 03:28:56.550336,0.00359852349298,-0.56827592840876,-0.005689859018054504
1970-01-01 03:28:56.602124,0.00146869110784,-0.50656021469372,-0.0055051380219658065
1970-01-01 03:28:56.652143,-0.0005423936562975,-0.4901297469309826,-0.004711486865257275
1970-01-01 03:28:56.702222,-0.00045070949762999996,-0.4906298376422925,-0.0046343739078890216
1970-01-01 03:28:56.702222,0.0,-0.0,-0.0
1970-01-01 03:28:56.802259,0.005654181773485,-0.9798622299315501,-0.010154669036621034
1970-01-01 03:28:56.852307,0.004845124108160001,-0.4907147658662401,-0.007187009234078262
1970-01-01 03:28:56.852307,0.0,-0.0,-0.0
1970-01-01 03:28:56.912824,0.0023438766649600093,-0.5929750423177762,-0.002593858802123301
1970-01-01 03:28:56.962842,0.002650254248179996,-0.4894440039322989,-0.00370280343174229
1970-01-01 03:28:57.012830,0.001024935456439998,-0.48885749828546005,-0.0031831628273847304
1970-01-01 03:28:57.062848,0.00120693108883,-0.48991393229563,-0.003568421295232812
1970-01-01 03:28:57.112836,0.00236190225738,-0.4900698737455,-0.004025747077325245
1970-01-01 03:28:57.162854,0.00288869780697,-0.4902889322470301,-0.004266690815174328
