DateTime,dx,dy,dz
1970-01-01 13:43:14.992294,0.0,0.0,0.0
1970-01-01 13:43:15.102310,0.005934749527477925,-1.0871423202993318,0.01990613870849618
1970-01-01 13:43:15.202316,0.0069272388437640635,-0.9740266430100951,0.030831496781440156
1970-01-01 13:43:15.302292,0.012252889492148025,-0.9460339286032999,0.013039043180047605
1970-01-01 13:43:15.412338,0.026192098404256493,-1.0557532587319114,-0.005353407045666569
1970-01-01 13:43:15.522293,0.021789683076233655,-1.0813062224424652,-0.012190384841602904
1970-01-01 13:43:15.632309,0.016563729638080466,-1.0860689939876311,-0.014627195560959913
1970-01-01 13:43:15.742294,0.01606680081179238,-1.0768260158476557,-0.013801042968869193
1970-01-01 13:43:15.852340,0.02127394525133494,-1.0636099911734462,-0.011625402996784244
1970-01-01 13:43:15.962295,0.020925122949721982,-1.0507928731535503,-0.01371379976169381
1970-01-01 13:43:16.072311,0.004735900353241759,-1.0620530827848222,-0.010010570822911945
1970-01-01 13:43:16.172287,-0.0020597383735749307,-0.9954767566194254,0.0005641937361519621
1970-01-01 13:43:16.282333,-4.096476668525242e-05,-1.109188228546281,0.021898199865742988
1970-01-01 13:43:16.382309,0.001698544688657062,-1.0004742134971523,0.04650935735025785
1970-01-01 13:43:16.492294,-0.0005618414450575777,-1.1108023671004916,0.041969601842870304
1970-01-01 13:43:16.592239,-0.0077898483034909705,-1.0193658315846743,0.004932245724875934
1970-01-01 13:43:16.692276,-0.006298620296374952,-1.007199001514231,-0.002586083494897724
1970-01-01 13:43:16.802292,0.007129849925467127,-1.0895805687770124,-0.002258897696136933
1970-01-01 13:43:16.912338,0.019378871737608865,-1.0642256497612352,-0.004287500339947775
1970-01-01 13:43:17.012253,0.008059765732912361,-0.9414071076915208,-0.0045249916002471045
1970-01-01 13:43:17.122299,-0.0016794245436343256,-1.0489443566265333,-0.0118289880507212
1970-01-01 13:43:17.232315,0.009067329013035773,-1.105935423328141,-0.009810811705364146
1970-01-01 13:43:17.342300,0.008157877843150783,-1.1091686800473357,0.031674644750023004
1970-01-01 13:43:17.452316,-0.0072536864124046335,-1.0276312199837905,0.07582327194403045
1970-01-01 13:43:17.562301,-0.016643033349074802,-0.9993322350660876,0.04696868543521717
1970-01-01 13:43:17.672317,0.0011977368312750516,-1.0494410719957663,0.00024577154232237466
1970-01-01 13:43:17.782303,0.021710477399295287,-1.0854027803973985,-0.011370126736576683
1970-01-01 13:43:17.882278,0.022051810805203333,-0.9781783196200121,-0.002321806759680845
1970-01-01 13:43:17.982315,0.015667790861631562,-0.9462931970260258,-0.0019785030493763814
1970-01-01 13:43:18.092300,0.013520170122988116,-1.0405669395382444,-0.017580008442549505
1970-01-01 13:43:18.192276,0.01524832356982896,-1.005141788845351,-0.017440393697949263
1970-01-01 13:43:18.302292,0.007715198224723968,-1.118443827172815,0.025892486126771
1970-01-01 13:43:18.412307,-0.00861347276351921,-1.0366476846292805,0.0784694597320149
1970-01-01 13:43:18.522293,-0.0160255936510037,-1.0088990164982934,0.05121237823181099
1970-01-01 13:43:18.632309,-0.0017289456031210923,-1.0504697608061242,0.01021928319309224
1970-01-01 13:43:18.742294,0.015159637765795087,-1.075341261554768,0.004078990620991685
1970-01-01 13:43:18.852310,0.027074623210493396,-1.0655470372193003,-0.001401260293835956
1970-01-01 13:43:18.902145,0.0071344104515094495,-0.47584452821769685,-0.003078707262123484
1970-01-01 13:43:19.002273,0.0010830804241474736,-0.9629642292969666,-0.017370795798799986
1970-01-01 13:43:19.112289,0.012558586054306436,-1.1079976465534782,-0.024117939841403417
1970-01-01 13:43:19.222305,0.017639395368596475,-1.113149029365065,0.026912440843369304
1970-01-01 13:43:19.332290,0.02615813888000552,-1.0427604720349546,0.08103186918767961
1970-01-01 13:43:19.442306,0.015491204491397457,-1.0428483114003115,0.046146841392991106
1970-01-01 13:43:19.552292,-0.009021540034764389,-1.0841254124914366,0.007497436583248206
1970-01-01 13:43:19.662307,0.0063072634066584764,-1.0837106580442704,0.008859413305216278
1970-01-01 13:43:19.772293,0.0337388510551376,-1.0646830545724475,0.0015662594704789065
1970-01-01 13:43:19.872238,0.025718802500740514,-0.957312241837276,-0.004878379540001102
1970-01-01 13:43:19.982345,0.005569351682259298,-1.0828309902445226,-0.010082962018411456
1970-01-01 13:43:20.092300,-0.010459080607475949,-1.118464053949323,0.0031603647720598576
1970-01-01 13:43:20.192306,-0.02588146449618209,-1.0024618349578265,0.022012225926241313
1970-01-01 13:43:20.302292,-0.02010494376722227,-1.0776288637903442,0.009135827761471357
1970-01-01 13:43:20.412307,0.014177285268252434,-1.0878341864624406,-0.014505587733042292
1970-01-01 13:43:20.522293,0.016480248510717693,-1.099698801349841,-0.01264816670242206
1970-01-01 13:43:20.632309,0.015413323921087034,-1.071602730701739,0.003009441884772846
1970-01-01 13:43:20.742325,0.009850035717364838,-1.0192233740204666,0.014836873667400809
1970-01-01 13:43:20.852340,-0.015619679122788164,-1.0254786065050316,0.011828149010396326
1970-01-01 13:43:20.962295,-0.01758523044784205,-1.1069073359515473,-0.0017273427801752198
1970-01-01 13:43:21.072311,-0.010217872740953324,-1.1636129438657608,0.007091425092675217
1970-01-01 13:43:21.172287,0.008973274615207657,-1.0544266196589487,0.01007840561069791
1970-01-01 13:43:21.282303,0.02207361622753279,-1.1505488584198362,-0.01639891019050802
1970-01-01 13:43:21.382278,0.0036205088641705695,-1.0232133968266093,-0.015072366718451904
1970-01-01 13:43:21.492294,0.011320144354531325,-1.0842718448252258,0.003237550882712689
