DateTime,dx,dy,dz
1970-01-01 13:38:25.962326,0.0,0.0,0.0
1970-01-01 13:38:26.062271,0.01078225547689804,0.01084948571258257,0.0036394362898690006
1970-01-01 13:38:26.112167,0.011554379116896232,0.0070015026849269005,0.002359482275296114
1970-01-01 13:38:26.222305,0.02663375102470693,0.03315480769263337,0.010119477027763587
1970-01-01 13:38:26.332290,0.007555876589642775,0.06289562149289069,0.03984341236211166
1970-01-01 13:38:26.442306,-0.004861664665074359,0.003079693417990573,0.03304453758639696
1970-01-01 13:38:26.542312,0.0024315689452775935,-0.05627302793804054,-9.859410009108567e-05
1970-01-01 13:38:26.652389,-0.0012841308022990144,-0.016819079506576056,0.03644834305533392
1970-01-01 13:38:26.762313,-0.03036943838891504,0.032276139835362226,0.07543063955055877
1970-01-01 13:38:26.872299,-0.04961999957097769,-0.003183462934608747,0.05735837175350543
1970-01-01 13:38:26.982315,-0.04454566674247813,-0.016522940525662316,0.033748291457188676
1970-01-01 13:38:27.092330,-0.04244937637032025,0.021511180825957394,0.030497584371736722
1970-01-01 13:38:27.202316,-0.021919057056580975,-0.033362100970070564,0.025378245870395815
1970-01-01 13:38:27.312332,-0.02563443927952479,-0.09840600638279738,-0.01747675400550885
1970-01-01 13:38:27.422348,-0.02514025883947438,-0.03169514354405991,-0.024439626780200202
1970-01-01 13:38:27.522293,0.029414236585347364,0.01791984295214072,0.029653632345499722
1970-01-01 13:38:27.632339,0.04756161096945503,-0.021335812134813482,0.03590855348691795
1970-01-01 13:38:27.742355,0.020198522474850412,-0.018183955705264262,0.028520972386573147
1970-01-01 13:38:27.852340,0.010464012266576336,-0.02846247807951854,0.021796471376051153
1970-01-01 13:38:27.962326,0.006755293360653718,-0.0806949089096683,-0.06252801293646602
1970-01-01 13:38:28.062271,0.017837493220810016,-0.030117546231364044,-0.07516558987920056
1970-01-01 13:38:28.172348,0.026702956876710236,0.005905553379575225,-0.006588324543270479
1970-01-01 13:38:28.272262,0.0014238167138683245,-0.04070270544679084,0.023939536761247947
1970-01-01 13:38:28.382370,-0.02550961682789576,-0.03358714481940532,0.030432203848446172
1970-01-01 13:38:28.492294,-0.03097045141820085,-0.00501317453653307,0.02562529827599007
1970-01-01 13:38:28.602371,-0.014133515187595917,-0.04656963896698366,0.032628155956058696
1970-01-01 13:38:28.702285,0.014676603185845422,-0.01608072530680453,0.07360771569604639
1970-01-01 13:38:28.812332,0.008124142371050209,0.028689725341070053,0.08498295820971796
1970-01-01 13:38:28.922378,-0.039215532879012624,-0.023712554604619702,0.05018451492329827
1970-01-01 13:38:29.022293,-0.042267748225605375,-0.027523701490558838,0.03523561514798479
1970-01-01 13:38:29.132308,-0.018465990296031787,0.014584232311730417,0.03627801342572885
1970-01-01 13:38:29.242355,0.004083075177721651,-0.032004951439370516,0.0458091571917496
