DateTime,x,y,z,dx,dy,dz,Time_secs,Activity,Time_diff
1970-01-01 03:28:55.892255,-1.88,9.85,-0.23154591,0.0,0.0,0.0,12535.892255,Standing,0.0
1970-01-01 03:28:55.942273,-0.19,9.92,-0.5720546,-0.0012946816676699998,9.381751214999911e-05,-0.0005026120040711414,12535.942273,Standing,0.05001799999990908
1970-01-01 03:28:55.992231,-0.61,10.27,-0.88532263,-0.0017922889615700002,0.0004493567230199983,-0.0014113402520783622,12535.992231,Standing,0.0999759999995149
1970-01-01 03:28:56.042310,0.76,10.57,-1.7570249,-0.00040632285236250006,0.0011214245556899983,-0.002568223562168946,12536.04231,Standing,0.15005500000006577
1970-01-01 03:28:56.092206,0.42,9.47,-1.1168685,0.00082813800762,0.0010235253797999993,-0.003439355068432802,12536.092206000001,Standing,0.19995100000051025
1970-01-01 03:28:56.142285,0.38,9.47,-1.9477097,0.0012387100744799988,-0.00016397617364999955,-0.00371669807878859,12536.142285,Standing,0.25002999999924214
1970-01-01 03:28:56.192243,-1.04,10.65,-1.525479,8.856204533999955e-05,-0.00011333871543999948,-0.004083873821391103,12536.192243000001,Standing,0.29998800000066694
1970-01-01 03:28:56.242261,-1.92,9.51,-0.5720546,-0.0022636341150200005,0.0006500929492399997,-0.0034816028844775588,12536.242261000001,Standing,0.350006000000576
1970-01-01 03:28:56.292249,-1.31,9.85,-0.53119355,-0.00386800295644,0.0001751184614799985,-0.002000314860775119,12536.292249,Standing,0.399993999999424
1970-01-01 03:28:56.342298,-0.08,9.92,-1.7570249,-0.0028906969845375,-6.868637174250185e-05,-0.0021229811561962715,12536.342298000001,Standing,0.4500430000007327
1970-01-01 03:28:56.392255,1.73,9.77,-0.8036005,0.00016062349489499986,0.0001374359533449982,-0.003027946328658773,12536.392255,Standing,0.5
1970-01-01 03:28:56.442273,1.5,9.92,-1.4573772,0.0030509378173549997,8.750961712499814e-05,-0.0030137188696856792,12536.442273,Standing,0.5500179999999091
1970-01-01 03:28:56.492200,1.27,10.5,-1.879608,0.0037427267542775,0.0005422429178049983,-0.0034910860953086087,12536.4922,Standing,0.5999449999999342
1970-01-01 03:28:56.550336,0.61,10.12,-1.9885708,0.00359852349298,0.0014254598383999979,-0.005689859018054504,12536.550336,Standing,0.6580809999995836
1970-01-01 03:28:56.602124,-0.53,9.77,-1.879608,0.00146869110784,0.0009337215857199972,-0.0055051380219658065,12536.602124000001,Standing,0.7098690000002534
1970-01-01 03:28:56.652143,-0.42,9.62,-1.6480621,-0.0005423936562975,3.0991647352497184e-05,-0.004711486865257275,12536.652143000001,Standing,0.759888000000501
1970-01-01 03:28:56.702222,0.65,10.42,-2.2201166,-0.00045070949762999996,0.00011929831899749747,-0.0046343739078890216,12536.702222,Standing,0.8099669999992329
1970-01-01 03:28:56.702222,0.65,10.42,-2.2201166,0.0,0.0,-0.0,12536.702222,Standing,0.8099669999992329
1970-01-01 03:28:56.802259,1.61,9.38,-1.8387469,0.005654181773485,0.00045033306160499934,-0.010154669036621034,12536.802259,Standing,0.9100039999993896
1970-01-01 03:28:56.852307,1.61,9.43,-1.525479,0.004845124108160001,-0.0002819231366400007,-0.007187009234078262,12536.852307000001,Standing,0.9600520000003598
1970-01-01 03:28:56.852307,1.61,9.43,-1.525479,0.0,-0.0,-0.0,12536.852307000001,Standing,0.9600520000003598
1970-01-01 03:28:56.912824,0.95,10.27,-1.3075534,0.0023438766649600093,7.324614577999873e-05,-0.002593858802123301,12536.912824000001,Standing,1.0205690000002505
1970-01-01 03:28:56.962842,0.19,10.38,-1.1849703,0.002650254248179996,0.0007047523695499953,-0.00370280343174229,12536.962842,Standing,1.0705870000001596
